chunk_id,success,date,strategy,confidence,country,source
hierarchical_8820,False,,failed,0.0,UNKNOWN,UK_debates2025-01-28.txt
hierarchical_8821,False,,failed,0.0,UNKNOWN,UK_debates2025-01-28.txt
hierarchical_8822,True,2026-01-01,dateutil,0.7,UNKNOWN,UK_debates2025-01-28.txt
hierarchical_8823,False,,failed,0.0,UNKNOWN,UK_debates2025-01-28.txt
hierarchical_8824,True,2027-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-28.txt
hierarchical_8825,True,2068-01-01,dateutil,0.7,UNKNOWN,UK_debates2025-01-28.txt
hierarchical_8826,True,2024-11-06,regex,0.95,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8827,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8828,True,2020-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8829,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8830,True,2005-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8831,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8832,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8833,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8834,True,2006-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8835,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8836,True,2030-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8837,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8838,True,2026-01-29,spacy,0.8,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8839,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8840,True,2026-05-01,dateutil,0.7,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8841,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8842,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8843,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8844,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8845,True,2026-01-03,dateutil,0.7,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8846,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8847,True,1980-01-01,dateutil,0.7,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8848,True,2030-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8849,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8850,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8851,True,1998-08-15,regex,0.95,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8852,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8853,True,2035-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8854,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8855,True,2012-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8856,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8857,True,2037-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8858,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8859,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8860,True,2026-05-01,dateutil,0.7,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8861,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8862,True,2026-01-14,dateutil,0.7,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8863,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8864,True,2032-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8865,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8866,True,2026-01-01,dateutil,0.7,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8867,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8868,True,2026-05-01,dateutil,0.7,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8869,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8870,True,2030-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8871,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8872,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8873,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8874,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8875,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8876,True,2026-01-14,dateutil,0.7,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8877,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8878,True,2026-01-01,dateutil,0.7,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8879,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8880,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8881,True,2026-05-01,dateutil,0.7,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8882,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8883,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8884,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8885,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8886,True,2026-06-01,spacy,0.8,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8887,True,2026-01-01,dateutil,0.7,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8888,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8889,True,2023-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8890,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8891,True,2026-01-12,dateutil,0.7,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8892,False,,failed,0.0,UNKNOWN,UK_debates2025-01-29.txt
hierarchical_8893,True,2026-01-28,spacy,0.8,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8894,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8895,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8896,True,2027-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8897,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8898,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8899,True,2026-01-04,dateutil,0.7,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8900,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8901,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8902,True,2021-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8903,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8904,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8905,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8906,True,2026-09-01,dateutil,0.7,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8907,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8908,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8909,True,2021-09-01,regex,0.85,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8910,True,2026-01-15,dateutil,0.7,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8911,True,2023-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8912,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8913,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8914,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8915,True,2026-05-01,dateutil,0.7,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8916,True,2026-01-24,spacy,0.8,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8917,True,2010-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8918,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8919,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8920,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8921,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8922,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8923,True,2022-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8924,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8925,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8926,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8927,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8928,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8929,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8930,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8931,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8932,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8933,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8934,True,2026-05-01,dateutil,0.7,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8935,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8936,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8937,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8938,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8939,True,2026-01-14,dateutil,0.7,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8940,True,2025-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8941,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8942,True,2026-01-15,dateutil,0.7,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8943,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8944,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8945,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8946,True,2022-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8947,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8948,True,2026-01-05,dateutil,0.7,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8949,True,2015-01-01,regex,0.6,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8950,True,2026-01-04,dateutil,0.7,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8951,True,1990-01-01,dateutil,0.7,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8952,False,,failed,0.0,UNKNOWN,UK_debates2025-01-30.txt
hierarchical_8953,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8954,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8955,True,2026-01-04,dateutil,0.7,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8956,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8957,True,2025-04-01,regex,0.85,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8958,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8959,True,2026-01-23,dateutil,0.7,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8960,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8961,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8962,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8963,True,2026-12-01,dateutil,0.7,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8964,True,2026-01-02,spacy,0.8,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8965,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8966,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8967,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8968,True,2016-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8969,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8970,True,2026-01-14,dateutil,0.7,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8971,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8972,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8973,True,2023-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8974,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8975,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8976,True,2024-03-06,regex,0.95,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8977,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8978,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8979,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8980,True,2025-02-12,regex,0.95,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8981,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8982,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8983,True,2025-02-10,regex,0.95,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8984,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8985,False,,failed,0.0,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8986,True,2019-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-03.txt
hierarchical_8987,True,2024-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_8988,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_8989,True,2030-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_8990,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_8991,True,2026-01-05,dateutil,0.7,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_8992,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_8993,True,2023-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_8994,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_8995,True,2030-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_8996,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_8997,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_8998,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_8999,True,2026-05-01,dateutil,0.7,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9000,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9001,True,2025-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9002,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9003,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9004,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9005,True,2026-05-01,dateutil,0.7,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9006,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9007,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9008,True,2026-01-20,dateutil,0.7,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9009,True,2024-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9010,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9011,True,2030-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9012,True,2026-06-01,dateutil,0.7,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9013,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9014,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9015,True,2019-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9016,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9017,True,2010-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9018,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9019,True,2015-12-01,regex,0.85,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9020,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9021,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9022,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9023,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9024,True,2026-01-10,dateutil,0.7,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9025,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9026,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9027,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9028,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9029,True,2013-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9030,True,2030-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9031,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9032,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9033,False,,failed,0.0,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9034,True,2030-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-04.txt
hierarchical_9035,True,2026-01-12,dateutil,0.7,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9036,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9037,True,2023-04-01,regex,0.85,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9038,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9039,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9040,True,2050-01-01,dateutil,0.7,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9041,True,2042-01-01,dateutil,0.7,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9042,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9043,True,2022-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9044,True,2026-02-05,spacy,0.8,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9045,True,2026-01-03,dateutil,0.7,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9046,True,2022-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9047,True,2026-01-12,dateutil,0.7,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9048,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9049,True,2026-01-18,dateutil,0.7,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9050,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9051,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9052,True,2020-12-01,regex,0.85,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9053,True,2069-01-01,dateutil,0.7,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9054,True,2019-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9055,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9056,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9057,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9058,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9059,True,2022-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9060,True,2030-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9061,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9062,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9063,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9064,True,2022-11-03,regex,0.95,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9065,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9066,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9067,True,2048-01-01,dateutil,0.7,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9068,True,2024-06-01,regex,0.85,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9069,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9070,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9071,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9072,True,2026-12-01,dateutil,0.7,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9073,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9074,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9075,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9076,False,,failed,0.0,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9077,True,2025-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-05.txt
hierarchical_9078,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9079,True,2015-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9080,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9081,True,2018-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9082,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9083,True,2006-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9084,True,2025-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9085,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9086,True,2020-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9087,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9088,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9089,True,2023-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9090,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9091,True,2024-12-23,regex,0.95,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9092,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9093,True,2024-01-01,regex,0.85,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9094,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9095,True,2022-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9096,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9097,True,2026-01-19,dateutil,0.7,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9098,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9099,True,2026-05-01,dateutil,0.7,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9100,True,2026-01-20,dateutil,0.7,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9101,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9102,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9103,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9104,True,2024-11-01,regex,0.85,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9105,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9106,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9107,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9108,True,2023-01-01,regex,0.6,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9109,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9110,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9111,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9112,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9113,True,2026-01-30,dateutil,0.7,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9114,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9115,True,2026-01-16,dateutil,0.7,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9116,True,2025-02-05,regex,0.95,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9117,True,2023-10-07,regex,0.95,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9118,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9119,True,2026-01-02,dateutil,0.7,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9120,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9121,True,2026-01-14,dateutil,0.7,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9122,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9123,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9124,True,2025-02-05,regex,0.95,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9125,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
hierarchical_9126,False,,failed,0.0,UNKNOWN,UK_debates2025-02-06.txt
